class, rating, comment
neu,3,"Baixando	Sera q er bom?"
neg,1,"gyhg	Uma merda jogo de bebezinho"
pos,4,"Adogo mais  demora !!!"
pos,5,"Toh baixandooo	Alguns de voces me recomendem um jogo por favor th eu precisoooooooo"
pos,5,"Muito bom.....gostei...."
pos,5,"Jogo	Parece ser mto legal"
neg,1,"q jogo mais xato!	Nada a ve quem critika esta dando um aviso q o jogo nao presta tipo esse fika tremido alem de ser xato!"
pos,5,"Excelente	Gostei  muito  do  jogo"
pos,4,"Boooom demais mas...	Mas eu imjuei sem querer ofender"
pos,4,"Legalzinho	Demora muito a carregar!!! Mas vale a pena!!!"
neg,1,"Ruim	Achei a imagem horrivel e o jogo pior."
neg,1,"E uma	E uma porcaria esse jogo nao baixe isso."
neu,3,"jogo bom	esse jogo e bom mais o grafico e meio ruim ..."
neg,2,"00000	Devia ser bom mas nao da no meu"
pos,5,"Muito bom	Eu to baixando mas deve ser bom caramba posiçovou dar 5 estrelas"
neg,1,"Ruim	Nao é Chatoo Mais Nao é Legal Pideria Ser Muito Mais Melhor Istalei e Desistalei Porque é Ruim..."
neg,1,"Merda de jg.	Ese jg é uma porcaria..."
pos,5,"Bom	Olha eu acho bon p criançaa,, pq oculpa tempo bjs recomendo è bom :)"
pos,5,"Besta	Ja vir melhores"
pos,5,"amei	gostei"
pos,5,"Recomendo	Adorooo. Ps. So critica quem e bando de desocupadas"
pos,5,"bom mesmo	Muito bom já baixei e to jogando legal demais"
pos,4,"Exelente jogo"
pos,5,"lindoo	recomendooo"
pos,5,"Amoo	Eu sempre amei esse jogo.Recomendo."
neg,1,"Ruim	Pessimoooooooooo. Não baixem. Não pegou no meu  galax y . É uma droga!!!"
neg,1,"Horrivell	Ñ baixem é uma porcaria . Ñ recomendo  :-p"
neg,1,"Um lixo não recomendo"
neg,1,"To baixando	Num ligo paa comentarios escrotos fodase. Todo mundo ass Raphaela jenifer"
pos,5,"Po demais	O"
neg,1,"Enjuado	Não entendo nada dos sentido e chato de mais perdi meu tempo"
neg,1,"Lixo	Um lixo ñ baixem"
neg,2,"Espero que seja bom, estou ansiosa..! :*"
neg,1,"Pessimo	Horrivel nao baixem pois vai se so perda de tempo"
neg,2,"É mais ou menos	Nao é muito legal naun mas quem gosta gosta e eu nao gostei muito entaum desinstalei cada um em sua opiniao"
neg,1,"Nao gostei	O jogo e horrivel para quem for instalar um jogo olhe antesnos comentarios para se certificar de que ele e bom eu aconselho a nao intalar este jogo pois e muito chato"
pos,4,"menina do lixo vc que e um lixo	Menina do"
neg,1,"Ruim	Horrivel não baixem ... Pelo menos eu nao gostei .."
pos,5,"E daora sim	O garota di lixo vai cata lixo lá no asfalto esse jogo e muito divertido e vê se para de Xingar vc e muito minuta pra isso."
neg,1,":-P	Sem graçaaa"
pos,5,"Amei	Ola pexoal eu xou de moxambique   Exto baixando parexi mi bom."
neg,1,"Lixo. Porcaria. No	No comeso. O. Jogo. Tava. Com. A. Tela. Branca. E escrido. O. Nome. Do. Jo. E. Ai. Quando comeso o jogo. Eu. Temtav a colocar. O. Cabelo. E. Ropa. Na. Menina. E.          Naadaaaaa. Jogo. Ruim."
neg,1,"lixo	esse lixo de jogo nao pega no meu celular , e além de tudo trava ."
pos,5,"debora	eu amei d+ fiz varios modelos e usei todos aprovo geral. bjssssssss"
neg,1,"Péssimo so dei a Estrela  _pq se eu nao colocasse nao falaria"
pos,5,"Aamooo jogos assim véi"
pos,5,"té	muito bom"
neg,1,"Pessimo nenhum desses jogos de salao de beleza presta no meu galaxy"
pos,5,"Recomendo	Cabelos lindos"
neg,1,"Bleeee	Podre. imagem pessima e borrada"
pos,5,"Sofia	Gosto gosto adorei amei *****"
pos,5,"Excelente	Legal"
neg,1,"Horrível	Horrível uma bosta trava mt e eh chato."
neg,1,"Jaquelin Castedo	Neem consegui jogar. Ele solta pum no cachorro eo jogo acaba. Grande merda"
neg,1,"Nojento e horrivel...	Numca vi jogo mais idiota na vidaaa"
neg,2,"Dá pra rir	Até que é engraçado, agora não entendi porque quando acaba o tempo ele voa pra cima kk?"
neg,1,"Atualização	Depois dessa atualização sempre fecha o jogo, quando completa a missão ou quando perde"
neg,1,"Lixo	Este jogo e uma verdadeira bosta nem pra criança de cinco anos serve :-\"
neg,1,"Ruim!	É um jogo fraco e sem graça! O momento mais esperado, o flato propriamente dito, decepciona com um ruído de foguete, que faz o \"homem peido\" voar."
neg,1,"lixo	horrivel ate barbie e melhor"
neg,1,"Pessimmmoooooooo	Chatissi so ja que voces nao tam nada para fazer vai peidar la na china"
neg,1,"Péssimo	Não perca seu tempo baixando issi"
neg,1,"Nao baixem e uma merda	Nunca so pode ser uma idiotise"
neg,1,"Uma porra	Este app é uma porra do in serno seri eu queria un zero mas deu uma estrela"
neg,1,"Oiieee♥♥♥	Gente não acreditando neles pq vcs vai ver se é +ou-entendeu a parada bjs xauuuu"
neg,1,"Pecimo	Ô besteira!"
neg,2,"Porcaria	N vale a pena baixar desinstalando"
neg,1,"Horrível	Nao entemdi nada Perdi meu tempo atoa"
pos,5,"Otimo	Muito bom engraçado"
neg,2,"Em	M"
neu,3,"Bom	Nao achei tanta graça nao."
neg,1,"Porcaria	Esse jogo e uma bosta!!!!!!!!"
neg,1,"Horrível	Impossível jogar, jogabilidade péssima."
neg,1,"Uma merda	E muito ruim n recomendo baixar"
neg,1,"Lixo	'-'so naum dou 0 estrela pq naum da isso e o significado de ''jogo merda"
pos,5,"Muito. Bom	Muito engraçado"
neg,1,"Porcaria  odiei:-(	Esse jogo de bosta nao gostei e nao recomendo achei uma porcaria nem intendi, se encontrace o cara que fez esse jogo eu daria para ele a noto que  ele merecia que e a nota zeeeeeeeeeeeeeeeroooooooooooooo..."
neg,1,"Horrivel	Pensei q ia baixar algo engraçado mas é muito chato, nao está definido direito o q se deve fazer pois nao funciona nada! E quando voce pensa q vai acertar o controle nao t obedece, enfim totalmente sem logica."
neg,1,"Samsung galaxy y	Esse jogo e horrivel se fosse possivel eu daria zero quem enventou esse jogo e uma pessoa muito loucaa."
neg,1,"Só pode ser macumba	Que porcaria !!!! Eu perdi tempo e gastei toda minha bateria pra baixar esse app e não valeu porcaria nenhuma, pelo amor de Deus não baixem esse cocô de cavalo esmagado e molhado !!! Kkkkk porque senão vai acontecer a mesma coisa com vcs !!! *-*"
neg,1,"PORRAAAAAAAA!!!	Tomar no cu"
neg,1,"Podre	App bobo da poxa vei.essa mulher deve achar que esse cara ao lado e' 1 f.d.p."
neg,1,"NAO PERCAM O TEMPO BAIXANDO ESSE LIXO!	Um lixo nem tem graça e mal elaborado!!"
neg,1,"Muito lixoo	Mt bobo,pra quem e bobo ne...."
neg,1,"Bostona	Isso é um lixo, o cara que fez é um idiota, e esse leso,que nao quer peidar CAGA LOGO VEADO"
neg,1,"Vaginaldo	Aplicativo falho, provoca travamentos, nao acrescenta nada de bom. Os criadores do mesmo, qdo o inventaram, provavelmente estavam penteando os cabelos do CU com um garfo."
pos,5,"Cris	Gostei"
neg,1,"Droga	Aparece um monte de coisas e nao abre a jogo"
neg,1,"O pior jogo do mundo	Muito ruin o pior jogo do mundo nunca mais jogo"
neg,1,"Ruim	Merda esse jogo é muito idiota"
neg,1,"chato	orroroso nao gostei credo"
neg,1,"É uma droga esse jogo"
neg,1,"Horrível	Jogo ridículo e sem graça ,quem criou essa bosta devia se envergonhar."
neg,1,"Jogo pessimo	Qem esta lendo noa baixe este jogo que e pesimo se eu pudesse nao dava nenhuma estrela"
pos,5,"gianluca adaime	muito legal show de bola"
neg,1,"Ok né	Meu deus esse app é horrível agora que inventaram esse jogo pra android me sinto envergonhado de ter um aparelho com esse sistema"
neg,1,"Ruim...	Toda hora o jogo para,porisso so vou dar uma estrela...."
pos,5,"Jogo foda	Joguim foda"
neg,1,"Afssss	Velho, de boa... o jogo é uma verdadeira porcaria!! Mano não baixe isso... é perda de tempo...pronto baixe star girl, 4shared, temple run , gta, alguma coisa mas não baixe isso..."
neg,1,"Merda	Q lixo!!!!!!!"
neg,1,"Entrem point blank sem usa hack	Jogo lixoooo vei meu deus"
neg,1,"que jogo tão faio	Este jogo é uma merda ão primairo era todo muito bonito mas na verdade é todo muito faio. Mais vale o que tai cabelos no cu mas nao é gratis é so 0; 75 €  ;"
neg,1,"Horrivel	Nunca vi nem pegar pega eu baixei e me arrependi nao baixem e um horro baixem falando em crepuculo edward e melhor :-)"
pos,4,"Pode a abacha	E bom faz agente rir"
neg,1,"Horrivel	Esse jogo é horrivel ,é uma merda."
pos,5,"Demais	Achei muito engraçado HIHAUSHUAHSUAHSUAUS MORRI"
neg,1,"Péssimo e horrível	Muito besta e sem graça e vc n vai saber o que fazer pq é em inglês Esse jogo é simplesmente horrível"
neg,1,"Nada a ver	Nada a ver esse jogo sem graça nem uma . QM invento isso não teve criatvidade"
neg,1,"Uma bosssstaaaaa	Pense numa poiquera!"
pos,5,"lixo	pior jogo que eu ja bachei é uma bosta"
neg,1,"Merda 1 Notificações	Nem criança gosta.... Porcaria"
neg,1,"Ruim d mais	Isso não presta"
neg,1,"Cocô	Não presta pra nada esse cu"
neg,2,"Não gostei.	Não consegui entender o jogo"
pos,5,"Engraçado	Muitas risadas com esse jogo, vc tem q peidar quando passa os carros para ninguém escutar... hahaha"
neg,1,"perda de tempo	nunca vi um jg mais lixo do qe esse."
neg,1,"Idiota	O Play Store, deveria evitar a publicação desses jogos idiotas"
neg,1,"oriveu	uma merda quem tem coraje de chamar iso de jogo? cosa sem graça..."
neg,1,"Vir porta é essa puta	Nossa que costa de jogo é essa puta do cassete."
neg,1,"Orrivel	E uma porcaria demora carregar tinha que colocar uma aplicativo que não demora"
neg,1,"chato	Esse jogo é o jogo mais ruim do mundo"
pos,5,"BoBom"
pos,4,"da hora	Da pra se destrair"
neg,1,"Pessimo uma porcaria	Odiei pior app que ja vi e tambem nao entendi como joga"
neg,1,"Lixo	Perda de tempo nAo existe coisa pior"
neg,1,"Um cu uma bosta do cu	Um cu do caraio e uma merda  da porra da merda"
neg,1,"Q q issu	Isso nem com correção tem geito ,google play precisa começar avaliar app antes de colocar na loja mesmo que não seja pago tem que ter fundamentos os app meu Android não e lixeira."
neg,1,"Aff	Que merda jogo horrivel"
neg,1,"Ruim	Muito ruim não carrega nunca não baixem!!!!!!!!!"
neg,1,"Ruim	....................................lixoso.........................."
neg,1,"Jogo podre e sem noção	O filho da puta q fez isto é um arrombado vai enfiar um toco de madeira nesse seu cú infeliz desgraçado pra ver se deixa de ser arrombado"
pos,5,"Legalzinho	O jogo eh legal! Dá pra distrair!"
neg,1,"Odiei	O pior app de tds e horrivel,péssimo e qem enventou isso deve ser um fdp!!!"
neg,1,"e uma porcaria	nao perca seu tempo baixando isso porque e uma porcaria!!!"
neg,1,"Ruim	Uma porcaria"
neg,1,"Q isso	Q porra e essa...."
neg,1,"Sidney	PorcariA esse jogo"
neu,3,"Ótimo	Esse app é TOP"
neg,2,"Ainda que nao baixei	Só pelo o visual do aplicativo deu para percebe q nao valer nada!!!"
neg,1,"Ruim	Vai a merda quem evento ISO  Sitivese como dar nem:uma estrela eu faria isso"
neg,1,"Pior jogo do mundo	Nossa jogo muito lixo nao tem nada a ver isso ai"
neg,1,"Muito ruim	Esse app é um lixo ! Não baixem,é perda de tempo"
neg,1,"Ridiculo	Primeiro como que se joga?,Segundo,a tela e uma merda para não falar outra coisa,e eu não aconselho essa poha de jogo"
neg,1,"HORRÍVEL	Joguinho mais besta , mais que povo sem criatividade ."
neg,1,"Ruim	Orrivel vc não sabe nem como joga é uma droga não baixem."
neg,1,"Ridiculo	Ridiculo, essa é a palavra q melhor define esse joguinho bosta."
neg,1,"Desgraça	Dei so uma estrela nessa desgraça quem inventou uma porrquera  dessa"
neg,1,"Bom	Ruim de mais..."
neg,1,"O pior!	Muito ruim acho q o pior q já joguei hoje"
neg,1,"Uma merda	Prefiro nem comentar desse app,quem acha da um curtir"
neg,1,"Lixão	Ca"
neg,1,"Uma merda	A gente nunca pode peidar e tem vezes q o remedio acaba"
neg,1,"Sem noção...	Jogo muito vago...."
neg,1,"Uma merda	Esse jogo eo pior q ja vi nao baixem esse app vao se arrepender"
neg,1,"Jogo besta	Aff...não baixem esse jogo é uma porcaria muito indiota"
neg,1,"Pessimo	Nossa esse jogo e um cocoo odiei n recomendo..."
neg,1,"Lixo	Lixo de jogo"
neg,1,"Orrivel	Merda de jogo lixo"
neg,1,"Jogo mongol	Jogo de merda tnc, esse jogo não serve nem pra criancinha"
neg,1,"Uma merda=-O	Como que elis colocam um aplicativo tam ruim acim"
pos,5,"Merda	Lixo"
neg,1,"Besta	Que besta nunca vi jogo tao ruim    nao vale a pena baixar"
neg,1,"Sem comentarios	O jogo e um bosta eu nem sei oq e ora fazer não percam o seus tempos abaixando essa porcaria"
neg,1,"Péssimo	Muito ruim"
pos,5,"Peido	Louco"
neg,1,"que merda	qm criou essa porr..."
neg,1,"Eiu	Q merda de jogo"
neg,1,"Pior jogo do mundo	Que meleca"
neg,1,"diarreia no cu	A mulher que ficar perto de vc ela vai achar que vc e um filho da puta"
neg,1,"Ruim	Nao gostei '-' não baixem nem vale a pena"
neu,3,"Galaxy y	Ñ é muito bom mas da pra jogar"
neg,1,"Merda! Peidooooo	Coco cooooooco"
neg,1,"Odiei	Q app bobo. E como se joga isso? Eu nao gostei e eh sempre as mesmas coisas. Q porre!"
neg,1,"Ruim	O homen pei e mulher nem pod ever."
neg,1,"Merda	Que porcaria de jogo è esse"
neg,1,"Merda pora NAO BAIXEM so perca de tempo"
neg,1,"E uma merda	Merda"
neg,1,"Que besta, não gostei"
pos,5,"Lixo!	Nem percam seu tempo baixando, app horrível!"
neg,1,"Besta	Esse é o jogo mais besta do mundo...ate o jogo de desenha acho que é melhor!kkkk"
neg,1,"Horrivel	Este jogo e um coco uma diarreia nao baixem isto tras viros e tudo destetavel"
pos,5,"Ñ recomendo mas se quiser baixar é legalsinho."
neu,3,"Fraco	Muito besta essa merda de jogo"
neg,1,"Samsung galax. Muni	A maior besteira que já vi na vida e sem graça horrível .vanesa"
neg,1,"Ruim, pessimo, nao instalem"
neg,1,"Israel belo horizonte	Não funciona"
neg,1,"Lixo	pior aplicativo que eu ja vi.. alem de ser uma merda veio com vírus junto =/  tomem cuidado ao baixar!"
neg,1,"Lixo....	Ñ baixem essa porcaria."
pos,5,"lohanny L.p	esse jogo é uma droga..."
neg,1,"Horrível	Muito ruim."
neg,1,"Um lixo essa porra!	Muito paia nao baixem ah e gasta mta memoria :0 quem fez devia ter vergonha"
neg,1,"Muito ruim	Isso é uma merda."
neg,1,"Q meeeeerda	Esse app.e uma bosta nao baixem"
neg,1,"Nao presta"
neg,1,"Caralho	E uma porra que nao tem como jogar!!!! Nao baixem de jeito nenhumm!!!!!"
neg,1,"Ruuimmm	O pior jogo que ja joguei,uma bosta"
neg,1,"Uma merda de diarreia	A pior merda de todas, app mais idiota que eu ja vi na play store. Nao perca tempo baixando essa diarreia. Para criticas mandem um mensagem para esse email: viniciusp1@yahoo.com.br"
neg,1,"LIXO	Nem cosegui joga essa merda."
neg,1,"Bosta	Perdi 5 precisos minutos da minha vida.... Merda!"
neg,1,"D merda	Porra isso e uma merda nao presta"
neu,3,"Porta q merda seus postS"
neg,1,"NAO VALE NADA NAO BAIXEM!!	Uma granda porcaria nao vale mesmo nada e chato aborrecido e nao se pracebe nada do jogo"
neg,1,"Galaxy Ace	É uma porcaria. Não presta. Não baixem."
pos,5,"Mto legal eu aprovo"
pos,5,"Bia  02/09/2012	Eu gostei muito desse jogo ele e divertido"
neg,1,"Esse jogo é um licho	É o rivel tomto idiota"
neg,1,"Galaxy s3	Jogo lixo. Nao presta essa bosta. Dou menos de 5 minutos pra quem instalar, desinstalar de novo."
pos,5,"Engraçado	Kkkkkk muito legal."
neg,1,"Muito Ruim	Além de ser uma perda de tempo eh uma merda, literalmente !"
neg,2,"Muito tosco	Pouca interação"
neg,1,"Porcaria	É aquilo que se chama um jogo que nao vale um peido!!!"
neg,1,"Ruim	Pior jogo que ja joguei nunca vi pior"
pos,5,"Mar	Otimo d mais"
neg,1,"Nathally	esse jogo e uma merda nao baixem esse jogo e uma merda"
neg,1,"Não baixem um lixo"
neg,1,"Orrivel	Nossaa q coisa chataaaaa isso n vale um peido Furadooooooo. Aconselho a n baixar eu acabei de baixar e ja desinstalei.(Galaxy ace)"
pos,4,"Pitchulinha...	Nossa deve ser divertido!!!"
neg,1,"Lixo	Mal feito,porcaria..."
neg,1,"A pior coisa que já baixei no meu Android.	PELO AMOR DE DEUS... Que coisa mas idiota."
neg,1,"Que coisa mais besta	Nao vale nei meu tempo ass: Paulo Fernandes"
neg,1,"Pessimo!	Baixei pra perder tempo! Nao baixem Biiah"
neg,1,"lixo	lixo de jogo"
neg,1,"Ruim	Um merda!!! Nao perda seu tempo baixando"
neg,1,"Aff	Que terror sem noçao nenhuma perdi meu tempo em baixar essa porra não aconselho"
pos,5,"Ufkdj	Muito bacana, vale a pena, eu gosto de batata"
neg,1,"Horroroso	Nem perca seu tempo!!! Não vale a pena!"
pos,5,"Juliano9	Muito bom"
neg,1,"Que jogo horrivel	que jogo lixooo"
neu,3,"Engraçado mas nada de especial	Não é grande coisa mas da para passar o tempo"
neg,1,"Rafael	Pior jogo do mundo eu prefito o meu gutar heros que so tem tres musicas do que ese jogo"
neg,1,"Nem de graça...	Mt fraco..."
neg,1,"Veio n baixa	Muito ruim"
neg,1,"Horrivel	Nao baixem, serio"
neg,1,"Lixo	Uma grande basta"
neg,1,"horrivel	sem palavras para dizer o quanto é ruim."
neg,1,"Affs	Filho da putta so um idiota incrivelmente estuppido faz um jogo desde q é inutil qual é n tira essa bosta daqi."
neg,1,"Verdade	Péssimo mesmo ,"
pos,5,"Ate q nao e xata	Nossa mi lembrei do meu padrastro"
neg,1,"Zuado	Ruim demais"
neg,1,"Jogo bosta	Melhor dormir do que ficar jogando isso"
neg,1,"Horrivel.	Não tem praticamente o que fazer no jogo . Horrivel , não aconselho baixar."
neg,1,"Rafaela	Nao valer nada .nem baixe"
neg,2,"Zte androide.	Que porcaria.."
neg,1,"Pessimo...	Instalei e ja to apagando..."
neg,1,"Horrivel!!!	Mt tosco bagulho tem nd ve perdi tmp baxando --'"
neg,1,"Ridículo	N percam tempo."
neg,1,"Pior app do Google Play	Não percam o tempo de vocês"
pos,5,"Kkk	Esse jogo é muito engrasada"
neg,1,"Este jogo	E uma porcaria nao recomendo"
neg,1,"O mellhor	O melhor jogo: para ser desinstalado,ignorado,rebaixado.  um conselho, NAO BAIXEM e so perda de tempo, se existe um pior jogo do mundo, esse e ele."
neg,1,"Lixo, lixo, lixo	Lixo, Lixo, Lixo, Lixo,"
neg,1,"Uma porcaria	Nao vale baixar, sem graça e com propagandas no centro da tela."
neg,1,"Não baixem. Horrível	Não merece comentário"
neg,1,"Jhey	E umas merda! Não baixem!"
neg,1,"H dias	Uma merda um cara desse devia ser banido do google play"
pos,5,"Lissandra	Que maximo quem nao gostou so pode se pirado"
neg,1,"Nao baixe!!!	O pior aplicativo que eu ja vi na minha vida. Primeiro, o jogo é completamente sem sentido, idiota mesmo. Segundo, não é divertido. Se fosse idiota e divdrtido ainda ia, mas nem isso. Terceiro, tem propaganda no meio da tela o tempo todo. Vc nao sabe se clica nas opcoes do jogo ou nas propagandas. Enfim. Nao baixe. E se baixar, desinstale correndo, pq tem mil jogos legais e gratuitos e bem feitos pra baixar."
