@relation comments_train-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NominalToString-C1

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'Kkkkkk, to contigo Alexandre, quando eu conseguir as 7 esferas, eu vou fazer do megaupload um programa legal',pos
'Muito bomb\tGosteI  legal. Mass come peg as esferas?',pos
'Muito irado!!\tQuando consiguir todas vou reviver o megaupload.. XD',pos
'Eu adorei este aplicativo eu ainda nao peguei nenhuma esvera do dragao e quando eu pegar todas as esveras vou comesar de novo para procurar todas nova',pos
'Doe Brincar com isso\tCara tava tras de uma esfera e ela tava em cima de um muro, eu pulei e me rasguei todo e nao consegui pegar kkkkkkkkkkkkkkkkkk, o celular quase caiu.',pos
'Nao achei nenhuma esfera do dragao. Otimo app da para colocar coisas no local q indica e sair na procura.',pos
'Exelente!! Depois da atualizacao ficou otimo! Da pra escolher a quantos metros estarao as esferas!',pos
'Merda\tPorra vAi toka no cu quem criou essa merda vai pra puta que o pariu',neg
'Isso  e uma bosta mas merda viu\tVao oa puta q pariu com esse jogo',neg
'Foi muiro bom\tFoi muiti bom kk Djjh',pos
'Bem legal\tJogo fácil de jogar',pos
'Guilherme\tEle e legal',pos
'não gostei',neg
'Nao funcioná\tPorcaria',neg
'muito bom\tE bem legal',pos
'Eu tenho flash player 11\tPra quem tem galaxy y ou pocket ou galaxy y é só procurar no google como instalar flash player ,Eu consegui ,posso jogar todos os jogos',pos
'Não quero baixar\tNão gosto de baixar coisas pra baixar outras coisas',neg
'Adorei\tQuero dar parabéns para os criadores dessas jogo',pos
'Legal muito bom :-)\tBom muito bom eu extalei',pos
'Horrível\tse você quiser desbloquear tem que pagar 4 reais vou dar só uma estrela se pudesse dava 0',neg
'Dou5estrelinha\tNao sei  se   e  bom',pos
'Muito bom\tJa joguei o do cupkake e ai vi o do bolo que bom mais nao entraáaaaaaaa',pos
'Bom\tEu amei esse jogo essa pessoas q fala q não e legal e pq não gosta de nada.                           Ne',pos
'Amei exlente\tQuero dar parabéns aos cridores da linha BUBADU pois os aplicativos são sensasionss quero baixar tudo da BUBADU é muiitoooo bom!! Parabéns a quem fez exlente qualidade não trava nem nada baixe e não se arrependera!! Como todos os app tem o seu defeito o dele que a sua linha de jogos tem ojetos bloqueados como desbloqueio ?? Obrigada',pos
'Bom...\tEu jogava fazia mini festa de aniversário pros meus bichinhos de pelúcia ai eu tirei porque  tava ocupamdo espaço mas eu gosto do app só demora um pouco pra carregar',pos
'Gostei\tÉ muito legal',pos
'E  Bom',pos
'Ñ sei\tEu ainda não sei que ainda esta baixando',neu
'Deve ser uma delicia!',pos
'Cintia\tDeve ser bom pelos comentarios 5 estrellas se for ruim troco as estrellas e nn demorou aki no ,eu tab',pos
'Bm\tPode bxr que e bm msm',pos
'Nao sei\tEu ainda nao sei aida esta baixando mais eu acho q e bom',neu
'Odiooo\tDepois q atualizei nao entra mais',pos
'Affs\tMeio lento pra baixar , mais to vendo ,,,',neu
'Mais ou menos\tNao entra quando acaba de estalar queria saber como se arranja',pos
'Todoa os jogos da babadu são bons,podem confiar.\tEu tenho os jogos da babadu quase tudo,eu eu não tenho do que reclamar. Tem anuncios é claro mas é só no inicio. Obrigada.',pos
'Legal\tSo q demora de mais pra baixar',pos
'Adogo\tAdorei este jogo',pos
'Bom\tParece de verdade',pos
'Eee  bom\tEle e um jogo q da para passar o tempo mais nao e viciante recomendo para criaças',pos
'Nao sei\tTa demorando de mais',neg
'Demoraaaaa\tDemora um seculo pra baixar',neg
'Que jogo paia\tEsse jogo e péssimo',neg
'Odio\tEu baixei mais nao quer entrar :(',neg
'Muito. Legal\tIrado',pos
'Meu deus\tE bm so q demorra dmaiz para carregar ta maiz mole doq fusca parado rsrsrsrr',pos
'+ou-\tAte que e bom',pos
'Pesssssado\tAcho q os desenvolvidores poderiam reduzir um pouco o tamanho dele',neu
'+ Ou -\tLegalzinho',pos
'Tive que comprar um telefone novo\tISSO E CHEIO DE  VÍRUS TIVE QUE COMPRAR UM TELEFONE NOVO',neg
'Ainda baixando\tPelos comentarios esse jogo e bom',neu
'Ñ gostei\tOlha gente eu ñ gts achei mt chato mais essa é minha opinião vc pode ate gts mais ñ gts',neg
'+ OU -\tEu... E bom so que a imagem e horrivel',neg
'Irritante ,merda ,porcaria,lixo\tChadão esse jogo',neg
'Rimde mais\tDa voltade de vometa',neg
'Oriveu\tNao gostei',neg
'+ ou - zerei o jogo em um dia tãããão facil!!',pos
'Legal\tMais ou menos ne',neg
'não entendi...\tagente pega a cliente lá daquela salinha q tem um monte de cliente q é com o tempo só q quando agente faz o cabelo delas agente faz certinho e elas ñ gostam e tem vezes q ñ tem o cabelo q elas querem então jogo é bom só q precisam melhorar isso...por isso so vou dar duas estrelas',neg
'Ótimo\tNão travou, e eu Amei! Muito bom.',pos
'Legal\t4 estrelas pq tem bug',pos
'Muitoooooo bommmmm\tMuito bom muito mesmo',pos
'Nao e tao legal\tNao e legal pq vc so escolhe a cor do cabelo tem que melhorar em  E demora muiti pra baixa perdi meu tempo',neg
'Horrivel\tRuim pra caralho ODIEI nao recomendo!',neg
'Não gostei\tA única coisa que tem nesse jogo é: escolher o modelo e aa cor do cabelo',neg
'Lo\tEu dou 2   porque nao sei como  e o jogo mas parese ser fixe',neg
'E ruim de mais so.trava',neu
'Samsung galaxy poquet\tAinda ta baixando mas eu percebi que a maioria,das coisas ruins que o povo dis dos jogos acontecem com o samsung galaxy y',pos
'Legal\tNossa vc tava sr pq meu voi rapido',pos
'Chato\tNao tem nada de interessante... Desinstalei isso :(',neg
'Bom\tPrecisa de mais tons de cabelos fora isso é bom e outras roupas',pos
'Loiras n são burras! :( EU SOU LOIRA COM ORGULHO! E TB SOU A MENINA MAIS INTELIGENTE DO MEU COLEGIO ;( A BURRA É VC Q CHAMOU AS LOIRAS DE BURRA :@',neg
'Horrível!\tNunca vi um jogo tão ruim quanto esse, fica travando e não da pra jogar. NÃO BAIXEM! Uma estrela é muito pra esse lixo. Passar bem.',neg
'Ruiim ! Nao Baixem\truim esse jogo ainda de esperar quase 2:00 pra baixar, Ainda e ruim Afff \'s Super Não Recomendo , nao percam seus tempo , So Vou Dar Uma Estrela Poq e Obrigatorio !!',neg
'Pareçe bom\tTestar',pos
'Otimo nao sei porque acham que e dificio dar\tE mb',pos
'Rapidissimoo\tEsse pessoal que adora falar que demora o meu e o galaxy ace em menos de 2 minutos eu baixei sem caoo Ameii !!!',pos
'haha pelo jeito deve ser ótimo recomendo pq instalou muito rapido e deve ser ótimo mesmo bjjss',pos
'Muito bom\tPerfeito só dou 5 estrelas pq n tem 100 estrelas vcs so sabem reclamar',pos
'Ruim\tNão gostei muito sem graça so pode mudar o cabelo porque nao a roupa tambem',neg
'Leegaal\tDeve ser legal so pelo nome eu nao baxei ainda entao por inquanto nao te recomendo depois q eu baxa eu te direi se vale a pena ou nao ta bjs',pos
'Sei la\tNão gostei muito :/',neg
'Demorado\tMuita demora',neg
'Luísa 1 estrelaa e muito\tO pior jogo do mundo não nascem vai perder seu tempo',neg
'Não era o que eu pensava.\tEu queria um jogo pra cortar, lavar e pintar. Esse vc só escole o tamanho e acabou',neg
'Kriis\tEspero q sejah booun viiu , toou baixando aquui :-)',neg
'Bom\tNao e exelente mais e bom.',neu
'Besta\tO jogo mais besta q ja joguei',neg
'Muuuuuito chato\tNao tem nada aver nao recomendo',neg
'Porcaria\tNossa uma droga,a tela fica toda preta no meu Galaxy ace',neg
'NÃO RECOMENDO\tUma estrela, nao é tão legal como parece ser, eu acho que precisa melhorar mais a gente so escolhe a cor do cabelo e o cabelo, e ja acabou. NÃO BAIXEM VOCÊS SO VÃO PERDE TEMPO...',neg
'Facinhu…\tBaixa super rapido!!Nao liguem para essas q qrem estragar a reputacao do gameツ',pos
'N sei....\tParese legal mais só a loira q eu n gosto queria tudo morena loiras burras . E outra eu sei q auguem vai fala raasista to nem ai.',neg
'Danielly\tAchei maravilhoso o jogo e tri mais por que pessoas nao conseguem baixar nao tem nada ave a marca do telefone ou se e melhor ne funciona o meu e simples nao tanto tambem e um motorola xt531 mais baixou super bem.',pos
'Merda\tIsto não presta pra nada. Lixo com isso!',neg
'Demoooooooora\tAinda nao beixei mas demooooooora d mais p carregar POHA É SÓ ISSO. Como demooooora Demora d+  véio',neg
'Muito legal\tEu sou a filha deli meu nome e camile eu gostei muito dese jogo de moda',pos
'Ta demorando\tHooo demora para baixar',neg
'Ruim.\tPorque eu nao consegui fazer o download do jogo :( !!!',neg
'Baixando...\tBaixando',pos
'Bom\tEu amei e muito legal quem a baxar nao vai se arebemder',pos
'Bom p caranba\tMtu legal,baixa super rapido e e dimais to viciada ja recomendo',pos
'Bem legal.\tEu ainda tô baixando,mais eu jogava muito no celular do meu irmão,eu recomendo.',pos
'Gosteiii\tE muito bom gostei parabens...:)',pos
'Nao abre o jogo rui nao baixem\tMuito ruim o jogo foi ate rapido para baichar mas na hora de entrar n o jogo ele nao abre a tela fica preta',neg
'Ruin\tEé mto Idiota ...  Não istalem ...',neg
'Otimo\tmuito bom super rapido e as bonecas estilosas',pos
'nao gostei\tuma bosta',neg
'CHATO\tEsse jogo e uma chatice nao baixem',neg
'Ta\tO meu demorou',neu
'Detestei\tQue jogo feio , armaria',neg
'Ameeei esse jogo.\tBonecas muito estilosas,experimente!',pos
'Naum sei,ainda nao carregou\tMuiito lento,to vendo q naum vo gostar !!',neg
'ruim\taaaa relosucao e horrivél',neg
'Muito bombom\tNo meu tablet ta indo rapidinho',pos
'Marco\tMinha filha adorou',pos
'Otimo que porcaria  parece us filha da',pos
'Legal\tE bem legal demora 10 segundos para nao exagerar',pos
'Bom\tEu gostei do jogo!',pos
'queria outro jogo mas...\tqueria outro jogo mas nao tem outro entao vai esse msm pf recomendem Algum jogo pff',neu
'muito bom msm\tmuito',pos
'Tho abaixaando ainda\tDeve ser legal os comendarios  sao legais minha ima queri por queri tai lehh....:-*',pos
'Tata\tDemora muiitooo pra baixa',neg
'5 estrelas\tO jogo é super fantástico adorei',pos
'N gostei\tLento,ruim,simples e fraco.',neg
'Uau\tNao demora para baixar no meu tablet so durou 4segundos ate perdi a conta nos dedos .meu tablet e pequeno mais baixa super rapido :-)',pos
'Horrivel\tMt chato . Nada avee esse jogo',neg
'Coisa chata\tJogo horrivel',neg
'Orrivel\tNo pc e um pouquinho melhor',neg
'nao...\to jogo é mt simples prrecisa de algo mais [2 estrelas]',neg
'Ru nao aprovo pw ainda nao joguei mas deve aer mt legal',neu
'Dimais\tEsse jogo e legal mesmo ja joguei no cpu(computador) ele e demais porque estimula a criatividades com os cabelos rsrs',pos
'Tô baixando',neu
'Demora d+++\tSe o jogo e bom n sei , mas demora muito para baixar Nao recomendo!!!',neg
'Ruim\tAfff jogo chato ja joguei um melhor do que esse nao sei como as pessoas botam 5 estrelas nao do menos pq nao da :-(',neg
'Não gostei\tO grafico é horrivel,e não tem graça alguma.',neg
'Da pro gasto eu acho\tEu acho que deve ser bom vou ver e depois eu volto',neg
'Muito legal mesmo\tEsse jogo deve ser muito legal',pos
'Lohana\tAmei  e quen diz que ruim e um idiota',pos
'Vixxx!\tDemora demaais pra baixar,credo!',neg
'Galaxy Y\tHorrível não gostei  só não dou zero porque num da',neg
'O trem huim so merda',neg
'Ótimo\tEsse jogo e muito bom baixa eu recomendo ele',pos
'Tô baixando\tParece ser bom',pos
'Baixando\tSera q er bom?',neu
'gyhg\tUma merda jogo de bebezinho',neg
'Adogo mais  demora !!!',pos
'Toh baixandooo\tAlguns de voces me recomendem um jogo por favor th eu precisoooooooo',pos
'Muito bom.....gostei....',pos
'Jogo\tParece ser mto legal',pos
'q jogo mais xato!\tNada a ve quem critika esta dando um aviso q o jogo nao presta tipo esse fika tremido alem de ser xato!',neg
'Excelente\tGostei  muito  do  jogo',pos
'Boooom demais mas...\tMas eu imjuei sem querer ofender',pos
'Legalzinho\tDemora muito a carregar!!! Mas vale a pena!!!',pos
'Ruim\tAchei a imagem horrivel e o jogo pior.',neg
'E uma\tE uma porcaria esse jogo nao baixe isso.',neg
'jogo bom\tesse jogo e bom mais o grafico e meio ruim ...',neu
'00000\tDevia ser bom mas nao da no meu',neg
'Muito bom\tEu to baixando mas deve ser bom caramba posiçovou dar 5 estrelas',pos
'Ruim\tNao é Chatoo Mais Nao é Legal Pideria Ser Muito Mais Melhor Istalei e Desistalei Porque é Ruim...',neg
'Merda de jg.\tEse jg é uma porcaria...',neg
'Bom\tOlha eu acho bon p criançaa,, pq oculpa tempo bjs recomendo è bom :)',pos
'Besta\tJa vir melhores',pos
'amei\tgostei',pos
'Recomendo\tAdorooo. Ps. So critica quem e bando de desocupadas',pos
'bom mesmo\tMuito bom já baixei e to jogando legal demais',pos
'Exelente jogo',pos
'lindoo\trecomendooo',pos
'Amoo\tEu sempre amei esse jogo.Recomendo.',pos
'Ruim\tPessimoooooooooo. Não baixem. Não pegou no meu  galax y . É uma droga!!!',neg
'Horrivell\tÑ baixem é uma porcaria . Ñ recomendo  :-p',neg
'Um lixo não recomendo',neg
'To baixando\tNum ligo paa comentarios escrotos fodase. Todo mundo ass Raphaela jenifer',neg
'Po demais\tO',pos
'Enjuado\tNão entendo nada dos sentido e chato de mais perdi meu tempo',neg
'Lixo\tUm lixo ñ baixem',neg
'Espero que seja bom, estou ansiosa..! :*',neg
'Pessimo\tHorrivel nao baixem pois vai se so perda de tempo',neg
'É mais ou menos\tNao é muito legal naun mas quem gosta gosta e eu nao gostei muito entaum desinstalei cada um em sua opiniao',neg
'Nao gostei\tO jogo e horrivel para quem for instalar um jogo olhe antesnos comentarios para se certificar de que ele e bom eu aconselho a nao intalar este jogo pois e muito chato',neg
'menina do lixo vc que e um lixo\tMenina do',pos
'Ruim\tHorrivel não baixem ... Pelo menos eu nao gostei ..',neg
'E daora sim\tO garota di lixo vai cata lixo lá no asfalto esse jogo e muito divertido e vê se para de Xingar vc e muito minuta pra isso.',pos
':-P\tSem graçaaa',neg
'Amei\tOla pexoal eu xou de moxambique   Exto baixando parexi mi bom.',pos
'Lixo. Porcaria. No\tNo comeso. O. Jogo. Tava. Com. A. Tela. Branca. E escrido. O. Nome. Do. Jo. E. Ai. Quando comeso o jogo. Eu. Temtav a colocar. O. Cabelo. E. Ropa. Na. Menina. E.          Naadaaaaa. Jogo. Ruim.',neg
'lixo\tesse lixo de jogo nao pega no meu celular , e além de tudo trava .',neg
'debora\teu amei d+ fiz varios modelos e usei todos aprovo geral. bjssssssss',pos
'Péssimo so dei a Estrela  _pq se eu nao colocasse nao falaria',neg
'Aamooo jogos assim véi',pos
'té\tmuito bom',pos
'Pessimo nenhum desses jogos de salao de beleza presta no meu galaxy',neg
'Recomendo\tCabelos lindos',pos
'Bleeee\tPodre. imagem pessima e borrada',neg
'Sofia\tGosto gosto adorei amei *****',pos
'Excelente\tLegal',pos
'Horrível\tHorrível uma bosta trava mt e eh chato.',neg
'Jaquelin Castedo\tNeem consegui jogar. Ele solta pum no cachorro eo jogo acaba. Grande merda',neg
'Nojento e horrivel...\tNumca vi jogo mais idiota na vidaaa',neg
'Dá pra rir\tAté que é engraçado, agora não entendi porque quando acaba o tempo ele voa pra cima kk?',neg
'Atualização\tDepois dessa atualização sempre fecha o jogo, quando completa a missão ou quando perde',neg
'Lixo\tEste jogo e uma verdadeira bosta nem pra criança de cinco anos serve :-\"',neg
'Ruim!\tÉ um jogo fraco e sem graça! O momento mais esperado, o flato propriamente dito, decepciona com um ruído de foguete, que faz o \"homem peido\" voar.',neg
'lixo\thorrivel ate barbie e melhor',neg
'Pessimmmoooooooo\tChatissi so ja que voces nao tam nada para fazer vai peidar la na china',neg
'Péssimo\tNão perca seu tempo baixando issi',neg
'Nao baixem e uma merda\tNunca so pode ser uma idiotise',neg
'Uma porra\tEste app é uma porra do in serno seri eu queria un zero mas deu uma estrela',neg
'Oiieee♥♥♥\tGente não acreditando neles pq vcs vai ver se é +ou-entendeu a parada bjs xauuuu',neg
'Pecimo\tÔ besteira!',neg
'Porcaria\tN vale a pena baixar desinstalando',neg
'Horrível\tNao entemdi nada Perdi meu tempo atoa',neg
'Otimo\tMuito bom engraçado',pos
'Em\tM',neg
'Bom\tNao achei tanta graça nao.',neu
'Porcaria\tEsse jogo e uma bosta!!!!!!!!',neg
'Horrível\tImpossível jogar, jogabilidade péssima.',neg
'Uma merda\tE muito ruim n recomendo baixar',neg
'Lixo\t\'-\'so naum dou 0 estrela pq naum da isso e o significado de \'\'jogo merda',neg
'Muito. Bom\tMuito engraçado',pos
'Porcaria  odiei:-(\tEsse jogo de bosta nao gostei e nao recomendo achei uma porcaria nem intendi, se encontrace o cara que fez esse jogo eu daria para ele a noto que  ele merecia que e a nota zeeeeeeeeeeeeeeeroooooooooooooo...',neg
'Horrivel\tPensei q ia baixar algo engraçado mas é muito chato, nao está definido direito o q se deve fazer pois nao funciona nada! E quando voce pensa q vai acertar o controle nao t obedece, enfim totalmente sem logica.',neg
'Samsung galaxy y\tEsse jogo e horrivel se fosse possivel eu daria zero quem enventou esse jogo e uma pessoa muito loucaa.',neg
'Só pode ser macumba\tQue porcaria !!!! Eu perdi tempo e gastei toda minha bateria pra baixar esse app e não valeu porcaria nenhuma, pelo amor de Deus não baixem esse cocô de cavalo esmagado e molhado !!! Kkkkk porque senão vai acontecer a mesma coisa com vcs !!! *-*',neg
