@relation 'comments-weka.filters.unsupervised.attribute.Reorder-R2,1-weka.filters.unsupervised.attribute.NominalToString-C1'

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'n vale a pena\tÉ bom, maas...demora mt pra baixar e n é tao bom assim. Entao n recomendo',pos
'Demora!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\tDemora D+...!',neg
'E legal\tE muito legal estou baixando se for chato eu excluo. O meu não sai do 76/',pos
'Amei\tRecomendo é muitoooooo legal bjus',pos
'Amei e você\tCarrega super rapido .',pos
'Otimo\tDemorou 2 minutos e o app e excelente',pos
'Umah merdaa\tTo esperando faz meia hora e nao sai de 4\% ja cansei,, nao vou mais instalarr.!,!!!¡...',neg
'Adorei\tJogo muito bom vcs tem que baixar esse e o melho app que ja baixei.!!!',pos
'Porra q demora',pos
'Demorado\tDemora muito para baixar. Afffs',pos
'Muito bom mas....\tDemora muito para baixar.porem em compenssacao e muito legal♥♥♥♡♡♡:):)=)=):D:D',pos
'Bom\tBom mais demora muito pra baixa mas é um otimo passatempo',neu
'Bom mais demora\tDemora muito mas e um jogo muito legal e faz com q agente tenha criatividade so nao dou 5 estrelas pq demora muito!!!!!!!!!!',pos
'Vc tambem gostou\tExelente amei',pos
'Ruim\tEsse jogo e muito demorado to a meia hora aqui.  Me adiciona no Facebook Ellen Gomes Almeida to de blusa Rosa bjos :D',neg
'Mt bom\tE mt legal mas demora pra baixa',pos
'Bom\tAchei ele bom mais muito repetitivo',pos
'Exelente\tNossa esse jogo e legal ... muito bom bjao na paca das mulherada brincadera.. kkkk e serio rsrsrsrsrsrsrsrsrsrsrsrsrs',pos
'Legal\tEsse jogo eh bem legal...amei',pos
'Melhor opniao\tBom!!! Um app ótimo para passar o tempo. Só não merece 5 estrelas pois demora um pouco para baixar :-)',pos
'Não funciona\tVc baixa e vai abrir e fa erro e manda finalizar dizendo q não está respondendo',neg
'Excelente\tMuito bom esse jogo! Carrega rapido, ie bem divertido! Gostei muiti',pos
'E uma porcaria\tNao presta',neg
'Merda\tIsso resume em merda nao sei  pq tem q falar tamto',neg
'Taligado\tEmuitubom',pos
'rachid\to jogo e uma merda.nao e um jogo de corrida.e sim uma merda de um quebra cabeca',neg
'Muito bom\tJogo otimo. Quem reclama que compre um celular melhor.',pos
'Bom mas podia melhorar.\tO jogo em si e bom mas o poblema ke tudo ke se vai fazer gasta energia e demora pra carrega e sem energia. Naum se faz nada e mas e bom sim',neu
'Vale a pena\tO jogo prende atenção, muito bem elaborado',pos
'Ótimo jogo...\tBom..de...++++++++',pos
'Otimo!!!\tMelhor que eu ja vii parabéns gameloft...',pos
'Del jps\tMuito bom.        ..',pos
'Excelente.\tMuito bom intalem vai valer a pena :-)',pos
'Jogo bom mais pode ficar melhor!\tEu vou dar 4 estrelas pela criatividade mais pode melhorar  tirem por favor a jogabilidade somente conectado e atualizam ofiline ficaria melhor e mais legal!',pos
'Muito foda...\tMuito bom esse jogo recomendo a todos baixarem!',pos
'Muito bom\tO jogo e muito bom',pos
'My friend\tNão gostei só de uma coisa: não dá pra treinar mais de uma tropa, apenas um por vez. _',pos
'Gostei\tAchei legal o jogo viciante.Sóh meio ruim os gráficos.',pos
'Ele e muito bom\tVou baixar mas como esse.',pos
'Bom jogo\tE o melhor jogo que ja joguei',pos
'Gostei muito!\tUns dos melhores da categoria para celular, bem diversificado!',pos
'Estou gostando\tO jogo é muito bacana!',pos
'Legal\tLegal mais ficaria melhor se tivesse como comprar barco diferentes para colocar em torno da cidade',pos
'Ameei esse jogo,\tMuito bom.',pos
'Muito bom!\tJogo muito divertido!',pos
'Bom\tMuito bom jogo viciante',pos
'Lerdo\tEste jogo e muito lerdo',pos
'Excelente\tMuito bom o jogo funciona perfeitamente no meu tablet muito bom mesmo',pos
'Bom mais\tIria ser melhor se fosse em HD ! Mas mesmo assim gostei !',pos
'Adorei e muito bom\tA gameloft perdeu varios pontos comigo por fabricar jogos lentos e tl mais depois que joguei esse jogo ela conseguiu me emprensionar de volta galera recomendo que baixem esse jogo e dou cinco estrelas.',pos
'Maravilhoso\tMuito bom',pos
'Excelente\tO jogo kindogms & Lords é um que trata das batalhas épicas do reino de deus de guerras e de muitas coisas que esse jogo fantástico oferece',pos
'Excelente.\tÓtimo jogo. Sem problemas no gran duos',pos
'Anderson 0Belino\tBom agora on melhor',pos
'Adorei\tE muito bom e pode baixar com prazer por isso do 5 estrelas',pos
'Gameloft\tHorrivel no primeiro dia tava otimo mas nos outros... desinstalando',neg
'Recomendaço\tO jogo é envolvente e inteligente. Vale a pena.',pos
'Show de Bola...\tMito massa ....ainda ms eu que tb jogo spartan wars',pos
'O jogo é bom mas\tO jogo é bom mas quando VC esta em um nivel alto as coisas demoram muito para estarem prontas por isso 4 estrelas mas o jogo é muito bom e viciante',pos
'Glive bugada\tNão consigo add ninguém nem buscar amigos...',pos
'Warning !!\tQueria dizer pra voces nao ler se for burro continue lendo .',pos
'É bom so que...\tJogo é bom  e tem um gráfico bonito, a única coisa que estragou foi esse negocio de energia',neu
'Muito bom\tNossa achei que era ruim mas nao é me distrae bastante',pos
'Ótimo\tMuito bom mesmo. :)',pos
'Tava otimo\tO jogo é bom, é pesado mas legal. O problema é que depois da atualização ta travando, não consigo colher mais de que uma coisa por vez, e nem conectar com a internet, era 5 estrelas mas agora é só 3, vamo arrumar isso ai gameloft.',neu
'Jogo bom!\tQuando eu tinha um Galaxy Ace o jogo travava e não voltava nem a pau! Agora tenho um G S4 e espero que não aconteça, pois o jogo é muito bom!',pos
'Exelente\tRecomendo a todos...',pos
'Péssimo\tPreferia a antiga versão',neg
'Poderia ser melhor\tQuem tem mais dinheiro vence. Compra mais diamantes.',pos
'Download parado\tNo meu celular Xperia j. o download chegou a 100\% e tá parado tem 5 minutos, vamos ver lá da ne.',neg
'Ótimo\tBom só que podia ser melhor',pos
'Eu to baixando\tMas o bom e que n usa muita memoria',pos
'Emmm\tEle entra sem esta conectado ao wi fi',pos
'Divertido mas previsível\tPoucas opções para quem não quer gastar dinheiro.',pos
'Muito bom\tEsse jogo e o melhor jogo que eu já joguei....',pos
'Nao, vi igual. Muito bom recomendo.',pos
'Samsung Galaxy Note 10.1\tViciante... A última atualização deixou alguns bugs, mas continua bom! Uma estrela por ser obrigado a jogar conectado.',neg
'Bom\tGostei muito. Parabéns!',pos
'Pessimo\tNunca mais voltou a funcionar no meu tab. Versão de android  tem algo a ver????',neg
'Muito bacana\tAdorei o jogo. So falta melhorar o loading de algumas coisas . Mas o resto e top.',pos
'É legal, porém muito mercenário!',neu
'É um jogo legal\tO problema do jogo é a grande dificuldade de se conseguir diamantes azuis, então fica um pouco chato.',pos
'Mrvidob\tMuito fera',neu
'Gostei.\tGostei do jogo, pelo menos no Galaxy S3 ele funciona bem... preciso de vizinhos gente, quem quiser pode me add Djuly_souzza. Ficarei muito Grata.',pos
'Jogo otimo\tPerco meu tempo jogando esse jjogo de tao bom que e',pos
'Excelente\tMelhor que eu joguei na vida',pos
'Muito bom\tFixe',neg
'Trava.\t- antes da atualizacao tava perfeito, agora fica travando na primeira batalha no comeco do jogo, e simplismente sai, eu gosto muito desse jogo e queria poder jogar sem esses problemas, arrumem por favor.',neg
'Muito bom\tEsse jogo eh muito bom vale a pena baixar',pos
'E uma porcaria o android trava e pede para forcar o feixamento',neg
'Jogo bom\tmas os diamantes são muito difíceis de ganhar o que torna o jogo meio chato, outra, se você formata o celular perddi tudo',neu
'Gosto mto desce tipo  de jogo...esse é mto massa..recomendo',pos
'Ja foi melhor\tOlha o jogo e muito bom mas ele ja foi melhor antes nao pedia internet mas agora voces so consegue joga com internet.Tirando iso e bem legal. So nao vao cupar o jogo cendo o aparelho de voces que nao suporta.Obrigado pela sua atensao',pos
'Bom\tBom jogo mas tavw esperando algo diferente na guerra, pensei q ia ve os cara lutando igual no age of empire ou rome total war qndo na verdade e em turnos igual o dd tank por isoo 4estrelas',pos
'Só por causa da atualização!!!\tQuando eu entro no jogo ele trava e aparece a tela preta e sai do jogo. PORFAVOR ARRUMEM ESSE PROBLEMA NÃO AGUENTO MAIS ESPERAR!!!!!!!',neg
'Estou amando\tEsto começando a jogar hoje, por enquanto, nota 1000',pos
'Otimo\tEu jogo normal mesmo depois da atualizacao. Pena k nao consigo diamantes faceis',pos
'Aff\'s\tO de vcs demorarão para instalar ou so aki????? Chega em 100\% e para e não conclui!!',neg
'Muito bom!!!\tAmei o jogo ele é extremamente viciante, não consigo parar de jogar!!!',pos
'Viciante\tMuito bom esse jogo!',pos
'Legal\tDa para passa o tempo',pos
'...\tEu demorei muito tempo para baixar, depois ele travava e saia sozinho voutando a minha página inicial. É  uma pena,o jogo parece ótimo.',neg
'So baixando\tSo to tendo jogos da gameloft é muito boa ainda nenhum jogo deu problema comigo nem deu lags jogabilidade boa  rodam tranquilos sem erros por isso as 5 estrelas',pos
'Muito bom.construtivo ótimo.gostei.\tAdorei este jogo kingdoms e lords',pos
'So o file\tMuito bom pelo menos no inicio muito file aConselho bom ( baixe  e joguem)',pos
'Divertido\tMuito bom...mas conseguir diamantes é complicado..jogo fica chato',pos
'Legal\tPor que naum cinco estrelas????? Por que ainda naum sei se dar pra jogar sem rede',pos
'Bom mais nem tanto\tGrafico muito bom mas a jogabilidade nem tanto precisa de ter amigos para fazer quase tudo,e tem missao que tem que comprar itens com diamantes e diamantes sao difiseis de conseguir entao tinha que melhorar essa parte,mas o resto pega bem',neu
'Mt Daora\tJogo mt bom graficos otimos sem lag esse jogo e perfeito mas nao consigo adicionar amigos quem souber adicionar amigos me fale por favor......Affff meu deus eu coloquei varios espadachins e outros caras do meu exercito e quando eu sai e entrei no jogo nenhum carinha,meu estava la affs pf consertem isso',neu
'Esse jogo e otimo por q vc tem q ter estrategia alem d ter um grafico muito bom um dos melhores pra celular!!!',pos
'De mais\tPefeito mto bom!!!!',pos
'Excelente dmais\tMuito bom msm vcs vao gostar',pos
'Muito bom ...',pos
'Bom\tVisitante de mais',pos
'acima da media\te nois que ta  haha',pos
'muito bom\tporem parei de jogar hu3',pos
'Não funciona\tQuando entro a aplicação para  Telemóvel galáxia gio',neg
'Legal\tMuito lento para conceguir dinheiro prefiro age of empires 2',neg
'Muito bom: )\tViciante muito bom  Vale apena baixar ..... .......... ........ ....... XD',pos
'Bom mas janela do chat\tO jogo é muito bom mas poderiam aumentar a janela do chat.',pos
'Bom\tGostei muinto',pos
'Mto massa\tO jogo é otimo',pos
'D+\tMuito bom',pos
Recomendo,pos
'Muito bom !!\tGostei bastante, recomendo pra quem gosta de jogos no estilo age of empires !',pos
'Muito massa\tO melhor jogo épico que vi Show de bola.. Uma pena que travou quando cheguei no lv.18',pos
'Vo baixar\tParece legal adoro os jogps da gameloft',pos
'Guilda\tNão Consigo entrar em uma guilda... Ai fica difícil! Adoro o jogo poderia dar 5 estrelas se não fossem esses problemas...',pos
'Muito bom\tDiversão garantida!!',pos
'Demora mais compensa\tQuando baixei depois eu gozei na cara da minha namorada e depois ela me pagou um boquete ai vao todos se fuder o jogo e bom ate demora um pouco mais e bom muito bom os graficos exelentes e jogo viciante ai meu pau ficou duro',pos
'Bom mas poderia ser melhor\tGostei do jogo mas não chega nem perto do Clash of Clans que é disponível somente para Apple. Mas enquanto não lança a versão para Android da para se divertir nesse.',pos
'Legal\tO problema eh a vinculacao capital, mas mesmo assim, com um pouco de paciencia da pra jogar. Cuidado, pode consumir muito tempo.',pos
'Chato\tNao entra trava na hora uma droga.',neg
'Divertido\tVc faz novos amigos no chat add e depois vc invade kkkk',pos
'Facil de jogar\tBom jogo',pos
'Bom\té um bom jogo só que vicia não dou mais estrelas porquê toda hora trava e reinicia ,vamos melhorar isso para que eu venha a dar mais estrelas.',neu
'Ótimo!!!\tSó não é perfeito,porque não existe a perfeição.Baixa rápido,é um bom jogo...O único problema,é que quando vai jogar,ele demooooooora...',pos
'Muito bom\tMuito bom o jogo recomendo...',pos
'Adorei...\tO jogo é muito bom, viciante... vc acaba de matar uma etapa na guerra contra um adversário para ganhar uma parte no mapa e já quer lutar de novo. Porem precisa de amigos para ganhar coisas e poder aperfeiçoar seu exercito, mas como??? Quando vc loga no Gameloft pelo jogo vc ate vê jogadores por la não não tem como adicionar ninguém... Até hj não sei onde que coloca o nick de um jogador para adicionar ele... Quem souber me ajude... Preciso de amigos! Jogo outros jogos da GAMELOFT então amigos sempre são bem vindos.',pos
'Bom mas...\tO jogo e bom mas ele trava as vezes',neu
'Mt dahora\tTodos os jogos da gameloft são muitos legais recomendo baixar',pos
'Legal\tOs graficos sao bons e e um otimo passatempo',neu
'Muito bom.\tUm dos melhores do gênero.',pos
'exelente\tesse jogo e mui da hora.',pos
'Ogimo\tRecomendo',pos
'Bom\tA unica coisa ruin é que o jogo não funciona sem Internet',pos
'Pra mim e um otimo jogo sem defeitos!!!!!!',pos
'Muito bom\tE muito dificio mas divertido e eu adoro jogo de estrategia',pos
'Otimo e viciante\tLegal para que gosta de jogos de contruir cidade',pos
'rochedo o jogo\tmuito show a jogabilidade,',pos
'Excelente\tMuinto bom recomendo baixar',pos
'Q merdar!!!!!!\tNao abre e ficar travando no meu celular q merdar!! Eu afim de jogar\'.quem me sugere um jogo bom.de.estrategia?',neg
'Bm\tIbom          :-) :-)',pos
'Parece bom...\tParece ser otimo vi pelos comentarios so elogios',pos
'tablet genisis\totimo jogo e em portugues e facinante e viviante joguem eu recomendo......',pos
'Tem que fazer dois download. Desintalei.',neg
'O jogo e legal\tO jogo e muito legal valeu a pena eu ter baixado',pos
'Excelente\tOtimo jogo gameloft arrasando',pos
'Bom!\tJogo bem legal!',pos
'Medíocre, mas divertido.\tO jogo não trás nada de especial e o uso de mecânicas como energia limitada e compartilhamento o deixam com aquela carinha de jogo de Facebook. Dito isso, os gráficos são satisfatórios e o jogo não parece ter bugs.',neu
'yan\tAi galera vou deixar meu facee aqui quem quiser me add no jogo blz: yan benevides sou o de jaqueta da gap',pos
'Muito bom\tLeagal E divertido.. Muito viciante.',pos
'Galaxy s3\tMuito bom o jogo, os graficos poderiam melhorar!',pos
'Muito bom e divertido\tUm jogo otimo para se jogar Muito legal mesmo.',pos
'Muito bom\tExecelente.',neu
'Legal!\tViciante! Divertido! Vale muito a pena baixar!',pos
'Sex\tGozei agr q jogo tesão',pos
'Perdi meu tenpo\tEssa porcaria nem abril no meu celular',neg
'Achei muito bom!!!',pos
'O jogo e muito bom maissd\tA conexaooo ta pessima na nova atualizaçao entao gameloft melhore por favor o jogo pra min ele e o melhor jogo android mais nao ta dando sem as batalhas online sem invadir meus vizinhos e vice e versa',pos
'Otimo\tMuito legal, roda direitinho.',pos
'Bom\tMuito bom o grafico tudo bem pensado esta pegando bem no meu tablet',pos
'Muito divertido\tPara quem curti esse genero de jogo vai adorar o game esta incrível.',pos
'Kingndoms Lord\tEu gostei do jogo recomendo baixaren',pos
'Poxa meu diamantes sumiram todos de ontem pra hoje, deste jeito esta dificil vc custa a conseguilos e ai vai some jogo lixo do caralho!\tO jogo esta um lixo sai toda hora, a conversao entre os jogadores falha toda hora! Esta dificil mesmo!',neg
'Ótimo\tUm jogo excepcional, com uma perfeita jogabilidade',pos
'Daora\tDaora',pos
'Legal\tEu adorei esse jogo ele muito massa',pos
'Atualização péssima\tPra quem tem o android da versão 2.2.  Esse jogo não pega mais .',neg
'Atualizacao\tAlguem sabe como recuperar um heroi que do nada sumiu?',neg
'Esperanca\tme disseram q atualizo esto baixando de novo',neg
'Porcaria\tEu Paixei Esa porcaria so para Perder te po',neg
'Legal\tJoguinho legal para matar o tempo.',neu
'Muito  bom\tCriei meu reino e ta muito forte',pos
'Pessimo\tEvolui a primeira vez, depois da atualização começarão os erros!!! Segunda atualização mais erros, me prometeram uma compensação e até hoje nada!!! Voltei ao início do jogo....péssimo!!!',neg
'Bom\tO jogo é muito bom mais algumas coisas como diamantes é muito difícil de conseguir fazer os soldados ficar mais forte também....',neg
'O melhor jogo de estrategia da idade media(medival)que ja joguei!!!!!!!',pos
'Mto bom\tOimo',pos
'Tablet xuum\tEsse. Jogo. Não dá pra estalar',neg
'Ruim\tAtualizarao masa nao adinto comtinua com mesmo erro aqui',neg
'Conexão!!\tPessoal eu podia até dizer que é um excelente jogo,porém,após a ultima atualização,o jogo está tendo problemas em relação à conexão,por exemplo:jogar on-line,visitar amigos,enviar e receber presentes etc,tudo o q envolve conexão à internet está agora com problemas,peço que atualizem de novo para que isso se resolva!!E me add lá na GL matheusgatim !!',neu
'Legal...mas\tJogo bacana graficos bons,fácil de entender,mas por ser free tem publicidade,td bem ter um retorno por ter desenvolvido o game...só que do nada a tela do jogo fecha e abre propaganda...além de ter aquelas tirinhas de propaganda tbm...então isso torna o jogo irritante...mas só por causa da propaganda...o jogo em si é ótimo...se vc for zen eu recomendo mas se for como eu sem paciencia esquece vai se irritar facil facil...desinstalando',pos
'Ótimo\tGrande jogo!',pos
'Ex\tMuito bom',pos
'Bom\tJogo muito bom...',pos
'Perfeito!!\tViciante! Não consigo parar de jogar! Parabéns Gameloft',pos
'Consome a bateria excessivamente. Dica: economize ao máximo seus diamantes.',neg
'Viciante!!!\tMuito bom o jogo, estou viciado nele.   Me add: yves_soares (Gameloft live!)   Add tbm: alexthiago (Gameloft Live!)',pos
'Consertem o jogo\tQuando conectado pelo fecebook ele trava e fexa o jogo... por favor consertem o quanto antes!',neu
